submission_id,submission_date,gender,age,education,how_likely_to_social_distance_when_out_in_public
5949693160062976,2020   11 16  ,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
5413107997605888,2020 <11>>> 16,Male,Over 45 years old,Post-graduate education,Likely
5167173162237952,<li>2020 11 23</li>,Male,16 to 25 years old,Technical school,Likely
6227919707045888,2021   01 08  ,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
5752132616847360,2020   11 16  ,Male,Over 45 years old,Post-graduate education,Very likely
4847173023039488,2021 <01>>> 20,Male,16 to 25 years old,Some university or college,Very likely
5432549819285504,2021   01 21  ,Female,16 to 25 years old,University or college degree completed,Likely
5919082919755776,2020 <12>>> 03,Male,36 to 45 years old,College or university,Very unlikely
4570069997977600,  2020----12++++ 08,Female,Over 45 years old,Secondary school/ high school completed,Very likely
6249947939995648,  2020----12++++ 06,Male,36 to 45 years old,College or university,Likely
4957895310704640,2020   12 21  ,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
4771765495791616,  2020----11++++ 19,Female,Over 45 years old,Post-graduate education,Very likely
6383076365303808,<li>2020 11 26</li>,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
5236104644263936,2020   11 16  ,Female,36 to 45 years old,Technical school diploma or degree completed,Very unlikely
6589477662490624,  2020----11++++ 16,Male,Over 45 years old,Some technical education (e.g polytechnic school),Very likely
6147518279974912,2020   11 20  ,Female,36 to 45 years old,College or university,Very likely
5929815623598080,2020   12 28  ,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Very likely
6583173220925440,  2020----11++++ 16,Male,36 to 45 years old,Some university or college,Likely
4536425874980864,  2020----12++++ 09,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
6220387835969536,2020 <11>>> 26,Female,Over 45 years old,Some secondary school / high school,Very likely
6208166045155328,  2021----01++++ 10,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
4564839071744000,  2020----11++++ 16,Female,16 to 25 years old,University or college degree completed,Likely
5634250620796928,2020 <12>>> 02,Female,Over 45 years old,Technical school diploma or degree completed,Likely
5481266242912256,2020 <12>>> 19,Female,26 to 35 years old,Secondary/high school,Very likely
5142388424310784,2020   11 16  ,Male,26 to 35 years old,Technical school diploma or degree completed,Neither likely nor unlikely
4686954664034304,2021 <01>>> 15,Male,16 to 25 years old,Some university or college,Very likely
4730288870785024,2021   01 15  ,Male,26 to 35 years old,University or college degree completed,Likely
5398609286922240,2020 <12>>> 07,Female,26 to 35 years old,College or university,Very likely
5659887834234880,2020 <12>>> 27,Female,16 to 25 years old,Technical school diploma or degree completed,Very likely
4724311702372352,<li>2020 12 02</li>,Female,16 to 25 years old,Technical school diploma or degree completed,Unlikely
5527594520018944,<li>2020 12 27</li>,Male,26 to 35 years old,Technical school diploma or degree completed,Unlikely
6538307732504576,2021   01 06  ,Female,16 to 25 years old,University or college degree completed,Very likely
5185390073085952,<li>2020 11 16</li>,Female,36 to 45 years old,Secondary school/ high school completed,Very likely
4773129282125824,2020   11 17  ,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
4748771004252160,2020   12 05  ,Female,36 to 45 years old,College or university,Likely
4651821680558080,  2020----12++++ 15,Male,16 to 25 years old,Secondary/high school,Unlikely
5867867548680192,  2020----11++++ 20,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
5855980824035328,  2020----11++++ 29,Female,Over 45 years old,Technical school diploma or degree completed,Unlikely
5428403626049536,<li>2021 01 02</li>,Male,16 to 25 years old,Some secondary school / high school,Very likely
5177372434497536,2020   12 17  ,Male,36 to 45 years old,Technical school,Likely
6587386416070656,<li>2020 11 16</li>,Male,26 to 35 years old,Post-graduate education,Very likely
5847675884011520,  2021----01++++ 14,Male,Not Available,Technical school diploma or degree completed,Very likely
5936479433129984,<li>2021 01 02</li>,Female,26 to 35 years old,University or college degree completed,Very likely
4914465448656896,2020   11 18  ,Female,26 to 35 years old,University or college degree completed,Very likely
5956421788368896,2020   11 28  ,Female,16 to 25 years old,University or college degree completed,Neither likely nor unlikely
5398609286922240,<li>2020 12 07</li>,Female,26 to 35 years old,College or university,Very likely
5773553934008320,<li>2020 11 20</li>,Male,36 to 45 years old,Technical school,Neither likely nor unlikely
4636595090358272,2020 <11>>> 16,Female,Over 45 years old,Secondary/high school,Very likely
4643322485538816,<li>2020 11 17</li>,Female,16 to 25 years old,Some university or college,Very likely
6177017415598080,2020 <12>>> 06,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
6208890971881472,<li>2020 12 05</li>,Male,36 to 45 years old,University or college degree completed,Very likely
5132381150511104,  2020----11++++ 16,Male,36 to 45 years old,University or college degree completed,Very likely
4807881699622912,2020 <11>>> 21,Male,16 to 25 years old,College or university,Very likely
5309749416689664,2021 <01>>> 11,Male,Over 45 years old,Technical school diploma or degree completed,Likely
5284460632473600,  2020----12++++ 12,Male,Over 45 years old,Some secondary school / high school,Very likely
5670731737464832,  2020----12++++ 13,Male,26 to 35 years old,Post graduate,Neither likely nor unlikely
4727586581381120,  2020----12++++ 15,Male,36 to 45 years old,College or university,Unlikely
5297457914445824,  2021----01++++ 24,Male,26 to 35 years old,University or college degree completed,Very likely
5484847549382656,<li>2020 12 30</li>,Female,16 to 25 years old,Some secondary school / high school,Unlikely
6630366355128320,2020   12 02  ,Male,36 to 45 years old,Secondary/high school,Likely
6226239460474880,  2020----11++++ 27,Female,Over 45 years old,Secondary/high school,Very likely
6499660509478912,<li>2021 01 06</li>,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Very likely
4788569354010624,<li>2020 12 12</li>,Male,16 to 25 years old,Technical school,Likely
5342577252630528,2020   11 16  ,Female,26 to 35 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5760237547290624,2020   12 01  ,Male,36 to 45 years old,Technical school,Unlikely
5473965561872384,<li>2020 12 21</li>,Female,16 to 25 years old,Technical school,Unlikely
4973424402497536,<li>2020 12 09</li>,Male,26 to 35 years old,Post graduate,Very likely
6709905533960192,2021   01 11  ,Male,16 to 25 years old,Some secondary school / high school,Very likely
5615655157235712,<li>2020 12 10</li>,Female,16 to 25 years old,University or college degree completed,Very likely
5611242019618816,<li>2020 11 19</li>,Male,26 to 35 years old,Post graduate,Unlikely
5566411981455360,2020   11 21  ,Male,26 to 35 years old,College or university,Neither likely nor unlikely
5370910640177152,2020   11 22  ,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Likely
5413435522416640,2020 <11>>> 20,Female,Over 45 years old,Some university or college,Very likely
6372157719576576,  2020----11++++ 19,Female,26 to 35 years old,University or college degree completed,Unlikely
5348136582381568,2021 <01>>> 23,Male,16 to 25 years old,University or college degree completed,Likely
6459943420166144,2020   11 27  ,Female,16 to 25 years old,University or college degree completed,Likely
5425189606391808,2020   11 19  ,Male,16 to 25 years old,Some secondary school / high school,Very likely
4518639954034688,2020   11 16  ,Female,26 to 35 years old,Technical school diploma or degree completed,Unlikely
6595599693774848,  2020----12++++ 03,Female,16 to 25 years old,Secondary/high school,Very likely
5739000762728448,2021   01 02  ,Male,16 to 25 years old,College or university,Likely
6219904853475328,2020 <11>>> 16,Male,36 to 45 years old,University or college degree completed,Neither likely nor unlikely
6305480634007552,<li>2020 11 16</li>,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
6687483623636992,  2021----01++++ 09,Male,16 to 25 years old,University or college degree completed,Likely
6700190141775872,2020   11 16  ,Female,Over 45 years old,Some technical education (e.g polytechnic school),Likely
6126339945136128,2021   01 20  ,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
6252580226465792,2020   11 17  ,Male,36 to 45 years old,University or college degree completed,Very likely
5813711752396800,2021   01 11  ,Male,26 to 35 years old,Technical school diploma or degree completed,Likely
5743320853905408,  2020----11++++ 16,Male,Over 45 years old,Technical school,Likely
5299405424164864,2020   12 17  ,Male,16 to 25 years old,University or college degree completed,Very likely
6578221299793920,  2021----01++++ 02,Female,26 to 35 years old,Post-graduate education,Likely
6541736315977728,2020 <11>>> 16,Female,36 to 45 years old,Secondary school/ high school completed,Very likely
6482889115172864,2020   12 10  ,Female,36 to 45 years old,Some secondary school / high school,Very likely
5133228022431744,  2020----11++++ 20,Male,36 to 45 years old,College or university,Very likely
6501071227977728,<li>2021 01 24</li>,Female,Over 45 years old,University or college degree completed,Very likely
5677826830499840,2020   11 16  ,Male,26 to 35 years old,Secondary/high school,Very likely
4898218602397696,  2020----12++++ 31,Female,Over 45 years old,Post graduate,Very likely
5582548827897856,  2021----01++++ 10,Male,16 to 25 years old,Some secondary school / high school,Very likely
5248211318210560,  2020----11++++ 16,Male,26 to 35 years old,Technical school diploma or degree completed,Neither likely nor unlikely
6009975207100416,2020   11 16  ,Female,36 to 45 years old,College or university,Very likely
6269048907366400,<li>2021 01 22</li>,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
6046905229639680,2021 <01>>> 22,Male,16 to 25 years old,Secondary/high school,Likely
6366793003433984,2020   11 16  ,Female,Over 45 years old,Secondary school/ high school completed,Likely
5997157328093184,2021 <01>>> 14,Male,Over 45 years old,Secondary school/ high school completed,Very likely
4925664651378688,2020 <12>>> 23,Male,36 to 45 years old,College or university,Very likely
4764187252490240,  2020----12++++ 12,Female,36 to 45 years old,Technical school diploma or degree completed,Very likely
6019796446740480,<li>2020 12 03</li>,Male,Over 45 years old,Technical school,Likely
6536787607683072,  2020----11++++ 28,Female,36 to 45 years old,Technical school diploma or degree completed,Neither likely nor unlikely
4967431278952448,  2020----11++++ 24,Female,16 to 25 years old,Prefer not to answer,Likely
6094119345848320,2020 <12>>> 14,Male,26 to 35 years old,Some university or college,Likely
6386518269886464,<li>2020 12 05</li>,Male,36 to 45 years old,Technical school,Likely
5705122144583680,<li>2020 12 08</li>,Female,16 to 25 years old,Secondary/high school,Very likely
4585403064778752,  2020----12++++ 04,Male,26 to 35 years old,College or university,Very likely
6076969021341696,  2021----01++++ 17,Male,Over 45 years old,University or college degree completed,Likely
6125227022221312,2020   12 07  ,Male,16 to 25 years old,Technical school,Very likely
6250121919725568,<li>2020 12 02</li>,Male,36 to 45 years old,Some secondary school / high school,Very likely
6338736842604544,  2021----01++++ 06,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Neither likely nor unlikely
